date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:44:41	202/202	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:44:40%20GMT	https://www.medrie.nl/nieuws/resultaten-aantal-indicatoren-chronische-zorg-2023/	www.medrie.nl/nieuws/resultaten-aantal-indicatoren-chronische-zorg-2023/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:44:44	229/229	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:44:40%20GMT	https://www.medrie.nl/nieuws/copd-aanbod-eerstelijns-longverpleegkundige-beschikbaar-in-copd-zorgprogramma/	www.medrie.nl/nieuws/copd-aanbod-eerstelijns-longverpleegkundige-beschikbaar-in-copd-zorgprogramma/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:45:19	179/179	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:44:41%20GMT	https://www.medrie.nl/nieuws/podcasts-over-vim-meldingen/	www.medrie.nl/nieuws/podcasts-over-vim-meldingen/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:45:19	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:44:41%20GMT	https://www.medrie.nl/nieuws/benchmark-2023-final-check-en-import/	www.medrie.nl/nieuws/benchmark-2023-final-check-en-import/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:45:19	26733/26733	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:45:18%20GMT	https://www.medrie.nl/vacatures-bij-dagpraktijken?showAll=False&tag=	www.medrie.nl/vacatures-bij-dagpraktijken4864.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken?showAll=False&tag=Hardenberg)
10:45:20	177/177	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:44:43%20GMT	https://www.medrie.nl/nieuws/ouderenzorg-6-stappenplan/	www.medrie.nl/nieuws/ouderenzorg-6-stappenplan/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:45:20	209/209	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:44:41%20GMT	https://www.medrie.nl/nieuws/meedenkconsult-nu-ook-voor-ketenpatienten-dm2-copd-en-vrm/	www.medrie.nl/nieuws/meedenkconsult-nu-ook-voor-ketenpatienten-dm2-copd-en-vrm/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:45:20	195/195	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:45:19%20GMT	https://www.medrie.nl/nieuws/rookvrije-generatie-in-lelystad-helpt-u-mee/	www.medrie.nl/nieuws/rookvrije-generatie-in-lelystad-helpt-u-mee/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:45:21	28022/28022	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:45:20%20GMT	https://www.medrie.nl/vacatures-bij-dagpraktijken?showAll=True&tag=Hardenberg	www.medrie.nl/vacatures-bij-dagpraktijken8dfc.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken?showAll=False&tag=Hardenberg)
10:45:58	190/190	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:45:20%20GMT	https://www.medrie.nl/nieuws/maatwerkafspraak-met-zk-over-advies-so/	www.medrie.nl/nieuws/maatwerkafspraak-met-zk-over-advies-so/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:45:59	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:45:20%20GMT	https://www.medrie.nl/nieuws/contracteren-via-medrie-en-ozo-verbindzorg/	www.medrie.nl/nieuws/contracteren-via-medrie-en-ozo-verbindzorg/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:45:59	181/181	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:45:22%20GMT	https://www.medrie.nl/nieuws/extended-scope-fysiotherapeut/	www.medrie.nl/nieuws/extended-scope-fysiotherapeut/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:45:59	239/239	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:45:20%20GMT	https://www.medrie.nl/nieuws/uitgave-boek-ouderenzorg-in-de-huisartsenpraktijk-kosteloos-beschikbaar-voor-praktijken/	www.medrie.nl/nieuws/uitgave-boek-ouderenzorg-in-de-huisartsenpraktijk-kosteloos-beschikbaar-voor-praktijken/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:45:59	219/219	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:45:59%20GMT	https://www.medrie.nl/nieuws/dm-copd-vrm-verrekening-voor-patienten-die-niet-zijn-gezien-in-2023/	www.medrie.nl/nieuws/dm-copd-vrm-verrekening-voor-patienten-die-niet-zijn-gezien-in-2023/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:45:59	25034/25034	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:45:59%20GMT	https://www.medrie.nl/vacatures-bij-dagpraktijken?showAll=True&tag=Flevoland	www.medrie.nl/vacatures-bij-dagpraktijken6572.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken?showAll=False&tag=Flevoland)
10:46:35	163/163	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:46:00%20GMT	https://www.medrie.nl/nieuws/pilot-clear/	www.medrie.nl/nieuws/pilot-clear/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:46:40	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:46:00%20GMT	https://www.medrie.nl/nieuws/copd-uitbreiding-functionaliteit-www-inhalatorgebruik-nl/	www.medrie.nl/nieuws/copd-uitbreiding-functionaliteit-www-inhalatorgebruik-nl/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:46:40	217/217	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:46:00%20GMT	https://www.medrie.nl/nieuws/update-verkennen-uitvoer-spirometrie-buiten-de-huisartsenpraktijk/	www.medrie.nl/nieuws/update-verkennen-uitvoer-spirometrie-buiten-de-huisartsenpraktijk/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:46:41	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:46:00%20GMT	https://www.medrie.nl/nieuws/herziene-handleiding-afbouwen-van-medicatie-bij-dm2-tijdens-een-leefstijlinterventie-met-een-koolhydraatbeperking/	www.medrie.nl/nieuws/herziene-handleiding-afbouwen-van-medicatie-bij-dm2-tijdens-een-leefstijlinterventie-met-een-koolhydraatbeperking/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:46:41	28031/28031	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:46:40%20GMT	https://www.medrie.nl/vacatures-bij-dagpraktijken?showAll=True&tag=Zwolle	www.medrie.nl/vacatures-bij-dagpraktijkene26d.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken?showAll=False&tag=Zwolle)
10:47:13	242/242	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:46:35%20GMT	https://www.medrie.nl/nieuws/aandacht-voor-laaggeletterdheid-levert-meer-op-dan-u-denkt-bekijk-de-toolkit-op-de-website/	www.medrie.nl/nieuws/aandacht-voor-laaggeletterdheid-levert-meer-op-dan-u-denkt-bekijk-de-toolkit-op-de-website/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:47:18	184/184	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:46:40%20GMT	https://www.medrie.nl/nieuws/doorontwikkeling-chronische-zorg/	www.medrie.nl/nieuws/doorontwikkeling-chronische-zorg/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:47:19	192/192	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:46:41%20GMT	https://www.medrie.nl/nieuws/kis-portavita-aanpassing-wachtwoordeisen/	www.medrie.nl/nieuws/kis-portavita-aanpassing-wachtwoordeisen/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:47:19	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:46:40%20GMT	https://www.medrie.nl/nieuws/verduidelijking-ketenzorgvergoeding-indicatoren-en-verrekening/	www.medrie.nl/nieuws/verduidelijking-ketenzorgvergoeding-indicatoren-en-verrekening/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:47:19	23088/23088	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:47:18%20GMT	https://www.medrie.nl/vacatures-bij-dagpraktijken/vacature-praktijkmanager-genemuiden-24-uur-per-week	www.medrie.nl/vacatures-bij-dagpraktijken/vacature-praktijkmanager-genemuiden-24-uur-per-week.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken/vacature-praktijkmanager-genemuiden-24-uur-per-week/)
10:47:52	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:47:14%20GMT	https://www.medrie.nl/nieuws/huisarts-hardenberg-genomineerd-voor-de-computable-awards-2023/	www.medrie.nl/nieuws/huisarts-hardenberg-genomineerd-voor-de-computable-awards-2023/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:47:56	172/172	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:47:19%20GMT	https://www.medrie.nl/nieuws/diabetes-pilot-clear/	www.medrie.nl/nieuws/diabetes-pilot-clear/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:47:56	212/212	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:47:19%20GMT	https://www.medrie.nl/nieuws/copd-website-inhalatorgebruik-gebruiksvriendelijker-geworden/	www.medrie.nl/nieuws/copd-website-inhalatorgebruik-gebruiksvriendelijker-geworden/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:47:57	23364/23364	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:47:56%20GMT	https://www.medrie.nl/vacatures-bij-dagpraktijken/vacature-doktersassistente-zwolle-32-uur-per-week	www.medrie.nl/vacatures-bij-dagpraktijken/vacature-doktersassistente-zwolle-32-uur-per-week.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken/vacature-doktersassistente-zwolle-32-uur-per-week/)
10:47:57	214/214	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:47:19%20GMT	https://www.medrie.nl/nieuws/ouderenzorg-handleiding-uitdraaien-lijsten-ouderenzorg-medicom/	www.medrie.nl/nieuws/ouderenzorg-handleiding-uitdraaien-lijsten-ouderenzorg-medicom/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:48:29	201/201	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:47:52%20GMT	https://www.medrie.nl/nieuws/geslaagde-inspiratiesessies-persoonsgerichte-zorg/	www.medrie.nl/nieuws/geslaagde-inspiratiesessies-persoonsgerichte-zorg/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:48:34	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:47:56%20GMT	https://www.medrie.nl/nieuws/ouderenzorg-nieuws-ozo-verbindzorg/	www.medrie.nl/nieuws/ouderenzorg-nieuws-ozo-verbindzorg/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:48:35	189/189	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:47:57%20GMT	https://www.medrie.nl/nieuws/persoonsgerichte-zorg-samen-vormgeven/	www.medrie.nl/nieuws/persoonsgerichte-zorg-samen-vormgeven/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:48:35	195/195	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:47:57%20GMT	https://www.medrie.nl/nieuws/succesvolle-spiegelbijeenkomst-in-flevoland/	www.medrie.nl/nieuws/succesvolle-spiegelbijeenkomst-in-flevoland/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:48:35	23214/23214	---M--	200	added ('OK')	text/html	date:Mon,%2001%20Jul%202024%2008:48:34%20GMT	https://www.medrie.nl/vacatures-bij-dagpraktijken/vacature-doktersassistente-hasselt	www.medrie.nl/vacatures-bij-dagpraktijken/vacature-doktersassistente-hasselt.html	(from https://www.medrie.nl/vacatures-bij-dagpraktijken/vacature-doktersassistente-hasselt/)
10:49:10	230/230	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:48:29%20GMT	https://www.medrie.nl/nieuws/ouderenzorg-zeer-geslaagde-scholing-polyfarmacie-voor-huisartsen-en-apothekers/	www.medrie.nl/nieuws/ouderenzorg-zeer-geslaagde-scholing-polyfarmacie-voor-huisartsen-en-apothekers/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:49:12	173/173	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:48:35%20GMT	https://www.medrie.nl/nieuws/digicoach-dagpraktijk/	www.medrie.nl/nieuws/digicoach-dagpraktijk/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:49:13	189/189	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:48:35%20GMT	https://www.medrie.nl/nieuws/copd-alle-patienten-nog-goed-in-beeld/	www.medrie.nl/nieuws/copd-alle-patienten-nog-goed-in-beeld/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
10:49:19	241/241	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Jul%202024%2008:48:35%20GMT	https://www.medrie.nl/nieuws/toekennen-risicocategorie-en-excluderen-patienten-vrm-laag-matig-risico-ingevoerd-na-2022/	www.medrie.nl/nieuws/toekennen-risicocategorie-en-excluderen-patienten-vrm-laag-matig-risico-ingevoerd-na-2022/index.html	(from https://www.medrie.nl/nieuws?showAll=True&tag=)
